album_artist,album,track_artist,track,isrc,upc,release_date,year,provider,capif,sello
La Juntada De Los Artistas|Salastkbron,SALASTKBRON / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Salastkbron,Un Besito Más,BK4DA2664141,1200214463137.0,2026-07-04 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Salastkbron,SALASTKBRON / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Salastkbron,TURROMANTIKO,BK4DA2664142,1200214463137.0,2026-07-04 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Salastkbron,SALASTKBRON / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Salastkbron,Me Voy,BK4DA2664143,1200214463137.0,2026-07-04 00:00:00,2026.0,ada,NO,
mamiyosoyelth|Alejo Isakk|El Pesa 9|Eric Santana featuring Lihueeel and Guarra ,PERREO TE CHOKO,mamiyosoyelth|Alejo Isakk|El Pesa 9|Eric Santana featuring Lihueeel and Guarra ,PERREO TE CHOKO,ARDL12600108,8721555765481.0,2026-07-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sofia Pavon,Mi Vestido Azul / Mi Inmortal (My Immortal),La Juntada De Los Artistas|Sofia Pavon,Mi Vestido Azul,BK4DA2664921,1200214478414.0,2026-07-08 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sofia Pavon,Mi Vestido Azul / Mi Inmortal (My Immortal),La Juntada De Los Artistas|Sofia Pavon,Mi Inmortal (My Immortal),BK4DA2664922,1200214478414.0,2026-07-08 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA x LA JUNTADA DE LOS ARTISTAS (En Vivo en C Art Media),La Juntada De Los Artistas|Onda Sabanera,Matador (En Vivo en C Art Media),BK4DA2664909,1200214478261.0,2026-07-07 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA x LA JUNTADA DE LOS ARTISTAS (En Vivo en C Art Media),La Juntada De Los Artistas|Onda Sabanera,Pobre Corazón (En Vivo en C Art Media),BK4DA2664910,1200214478261.0,2026-07-07 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA x LA JUNTADA DE LOS ARTISTAS (En Vivo en C Art Media),La Juntada De Los Artistas|Onda Sabanera,Olvídala (En Vivo en C Art Media),BK4DA2664911,1200214478261.0,2026-07-07 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA x LA JUNTADA DE LOS ARTISTAS (En Vivo en C Art Media),La Juntada De Los Artistas|Onda Sabanera,Mi Viejo (En Vivo en C Art Media),BK4DA2664912,1200214478261.0,2026-07-07 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Milu Almeida,MILU ALMEIDA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Milu Almeida,Sueños Rotos,BK4DA2664886,1200214478032.0,2026-07-06 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Milu Almeida,MILU ALMEIDA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Milu Almeida,Deseos de Cosas Imposibles,BK4DA2664887,1200214478032.0,2026-07-06 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Milu Almeida,MILU ALMEIDA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Milu Almeida,Dejémoslo Así,BK4DA2664888,1200214478032.0,2026-07-06 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Milu Almeida,MILU ALMEIDA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Milu Almeida,Inolvidable,BK4DA2664889,1200214478032.0,2026-07-06 00:00:00,2026.0,ada,NO,
DJ Plaga|Orce,Me La Josie,DJ Plaga|Orce,Me La Josie,ARDL12600109,1200214486488.0,2026-07-16 00:00:00,2026.0,ada,NO,x
Cande Gonzalez,Prime,Cande Gonzalez,Prime,ARDL12600114,1200214495992.0,2026-07-09 00:00:00,2026.0,ada,NO,x
Franco Arroyo,No te lo puedo creer,Franco Arroyo,No te lo puedo creer,ARDL12600113,1200214495978.0,2026-07-12 00:00:00,2026.0,ada,NO,
Dami Bravo|Franco Arroyo,"Mujer, Niña y Amiga",Dami Bravo|Franco Arroyo,"Mujer, Niña y Amiga",ARDL12600112,1200214495961.0,2026-07-12 00:00:00,2026.0,ada,NO,
Aneley,Supe que me amabas,Aneley,Supe que me amabas,ARDL12600111,1200214495930.0,2026-07-11 00:00:00,2026.0,ada,NO,x
Aneley|G Sony,Volveré,Aneley|G Sony,Volveré,ARDL12600110,1200214495916.0,2026-07-10 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Amigo de Artistas,Amigo de Artistas / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Amigo de Artistas,Puñaladas,BK4DA2665927,1200214495879.0,2026-07-09 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Amigo de Artistas,Amigo de Artistas / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Amigo de Artistas,Le Hace Falta Un Beso,BK4DA2665928,1200214495879.0,2026-07-09 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Amigo de Artistas,Amigo de Artistas / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Amigo de Artistas,Amor Fugaz,BK4DA2665929,1200214495879.0,2026-07-09 00:00:00,2026.0,ada,NO,
Emiliano Nahuel|Nattanael,Pistolas Arriba,Emiliano Nahuel|Nattanael,Pistolas Arriba,ARDL12600115,8721555843479.0,2025-12-13 00:00:00,2025.0,fuga,NO,x
Cande Gonzalez,Prime,Cande Gonzalez,Prime,ARDL12600114,1200214495992.0,2026-07-09 00:00:00,2026.0,ada,NO,x
Maga,Mentías,Maga,Mentías,ARDL12600116,1200214602147.0,2026-07-20 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Murmullo Descuidado (Careless Whisper),BK4DA2667531,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Hotel California,BK4DA2667532,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Mi Gran Amor Le Di (And I Love Her),BK4DA2667533,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Me Estoy Muriendo,BK4DA2667534,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Frente a Frente,BK4DA2667535,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Piensa En Mí,BK4DA2667536,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Hoy Mientras,BK4DA2667537,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Willy Campero,WILLY CAMPERO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Willy Campero,Murmullo Descuidado 2 (Careless Whisper),BK4DA2667538,1200214617806.0,2026-07-20 00:00:00,2026.0,ada,NO,
Dj Plaga|Juano Dskt,LA DANZA DE ARGENTINA,Dj Plaga|Juano Dskt,LA DANZA DE ARGENTINA,ARDL12600117,8721628605041.0,2026-07-17 00:00:00,2026.0,fuga,NO,x
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Nunca Me Faltes,BK4DA2668817,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Yo Me Estoy Enamorando,BK4DA2668818,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,El Maestro,BK4DA2668819,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Noche de Luna,BK4DA2668820,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Arrepiéntete,BK4DA2668821,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Mala Gata,BK4DA2668823,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Se Me Olvidó Otra Vez,BK4DA2668824,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Solitario,BK4DA2668825,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Antonio Ríos,ANTONIO RÍOS / Enganchando En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Antonio Ríos,Amor Prohibido,BK4DA2668827,1200214645199.0,2026-07-24 00:00:00,2026.0,ada,NO,
06,Resiliencia,06,Resiliencia,ARDL12600118,8721628644972.0,2026-07-24 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Amarte Así,ARDL12600119,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Aún Soy Un Romántico,ARDL12600120,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Con El No Soportas,ARDL12600121,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Conmigo Te Gustó,ARDL12600122,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Después de Ti,ARDL12600123,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Gata Malvada,ARDL12600124,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,La Mujer de Mi Amigo,ARDL12600125,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Me Preocupa Sin Ti,ARDL12600126,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Quedate Tranquila,ARDL12600127,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Quiero Yo Saber,ARDL12600128,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Si Te Agarran Las Ganas,ARDL12600129,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Tan Solo Amantes,ARDL12600130,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Tramposa y Mentirosa,ARDL12600131,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
La Juntada de Los Artistas|Nico Mattioli,NICO MATTIOLI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Nico Mattioli,Y Vete Ya,ARDL12600132,8721628656609.0,2026-07-21 00:00:00,2026.0,fuga,NO,
LIT killah,Me Dejaste Sola,LIT killah,Me Dejaste Sola,ARDL12600133,1200214659998.0,2026-07-28 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Estoy Tan Enamorado,BK4DA2670005,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Te Vas a Quedar Con Las Ganas,BK4DA2670006,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Me Vas a Extrañar,BK4DA2670007,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Hojita Seca,BK4DA2670008,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Y Ahora Tú,BK4DA2670009,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Olvidame,BK4DA2670010,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Iluminará,BK4DA2670011,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Recuerdos de Mí,BK4DA2670013,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Mago y La Nueva,EL MAGO Y LA NUEVA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Mago y La Nueva,Dime,BK4DA2670012,1200214673420.0,2026-07-27 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia Callejera,ARDL12600134,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia En La Playa,ARDL12600135,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia En Mi Tierra,ARDL12600136,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Ven a Bailar La Cumbia,ARDL12600137,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia Del Monte,ARDL12600138,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,La Mochila,ARDL12600139,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Greysi,ARDL12600140,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia Sampuesana,ARDL12600141,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Punteos Acordes,ARDL12600142,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia Cienaguera,ARDL12600143,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Sabor Colombiano,SABOR COLOMBIANO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sabor Colombiano,Cumbia Buena,ARDL12600144,8721634400029.0,2026-07-25 00:00:00,2026.0,fuga,NO,
G Sony|Eugenia Quevedo|Kekelandia,Cielo,G Sony|Eugenia Quevedo|Kekelandia,Cielo,BK4DA2670172,1200214682309.0,2026-07-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|El Negro Tecla,EL NEGRO TECLA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Negro Tecla,Ahí Ahí,BK4DA2670202,1200214683078.0,2026-07-25 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Negro Tecla,EL NEGRO TECLA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Negro Tecla,Rompe,BK4DA2670203,1200214683078.0,2026-07-25 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Negro Tecla,EL NEGRO TECLA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Negro Tecla,Omar Algo Anda Mal #9,BK4DA2670204,1200214683078.0,2026-07-25 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|El Negro Tecla,EL NEGRO TECLA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|El Negro Tecla,La Noche,BK4DA2670205,1200214683078.0,2026-07-25 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Peipper,PEIPPER / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Peipper,Turreo Sessions #15,BK4DA2670237,1200214683498.0,2026-07-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Peipper,PEIPPER / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Peipper,Si Las Gatas Se Amotinan,BK4DA2670238,1200214683498.0,2026-07-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Peipper,PEIPPER / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Peipper,Inocente,BK4DA2670239,1200214683498.0,2026-07-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Peipper,PEIPPER / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Peipper,Triste Palomita,BK4DA2670240,1200214683498.0,2026-07-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Peipper,PEIPPER / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Peipper,Lo Grande Que Es Perdonar,BK4DA2670241,1200214683498.0,2026-07-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Peipper,PEIPPER / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Peipper,Siempre Me Acuerdo De Vos,BK4DA2670242,1200214683498.0,2026-07-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Estaba Aqui Pensando,BK4DA2670639,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Por Mil Noches,BK4DA2670640,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Diabla,BK4DA2670641,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Dime Si Eres Feliz,BK4DA2670642,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,A Chillar A Otra Parte,BK4DA2670643,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Mayor Que Yo,BK4DA2670644,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Monaco,BK4DA2670645,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,No Se Ve / Chingón,BK4DA2670646,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Te Amo,BK4DA2670647,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Luna,BK4DA2670648,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,No Puedo Fingirlo,BK4DA2670649,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Por El Contrario,BK4DA2670650,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Ya No Siento Nada,BK4DA2670651,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,¿Quién se ha tomado todo el vino?,BK4DA2670652,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
